Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"26/04/2012","monasterevin road, rathangan","Kildare","","€60,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"30/04/2012","18 Newbury Park, Derrinturn","Kildare","","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2012","21 Rinawade Grove, Leixlip","Kildare","","€136,300.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2012","3 Beechgrove, Athy","Kildare","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2012","36 Carrig Glen, Calverstown, Kilcullen","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2012","4 Willow Brook Lawns, Celbridge","Kildare","","€132,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2012","82 The Lawn, Oldtown Mill, Celbridge","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2012","Barrowhouse, Athy","Kildare","","€174,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2012","royal oak, moyvalley","Kildare","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2012","206 Glendale, Leixlip","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2012","Ardoon Stud, Newbridge","Kildare","","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2012","No 12 Ban Na Greine, Naas","Kildare","","€214,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","189  Aylmer Park, Naas","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","21 The Avenue, Osberstown, Naas","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","31 Jigginstown Green, Naas","Kildare","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2012","50 THE LAWN, OLDTOWN MILL, CELBRIDGE","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2012","1 Kilbelin View, Newbridge","Kildare","","€108,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/05/2012","14 The Avenue, Newtown Hall, Maynooth","Kildare","","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2012","16 The Heights, Sallins Park, Naas","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2012","3 JOHNSTOWN GARDENS, JOHNSTOWN, NAAS","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2012","40 Osberstown Park, Sallins, Co Kildare","Kildare","","€149,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2012","Bracknagh, Rathangan","Kildare","","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2012","Maple Lodge, Kinneagh, The Curragh","Kildare","","€214,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2012","1 BALLSHANNON MANOR, DERRINTURN","Kildare","","€103,800.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2012","103 Kingsbry, Maynooth","Kildare","","€129,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2012","245 Moorefield Park, Newbridge","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2012","37 Oaklawn Close, Leixlip","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2012","823 Ladycastle The K Club, Straffan","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2012","Apartment 47, Carton Square, Maynooth","Kildare","","€131,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2012","12 Gleann Bhearu, Cois Bhearu, Athy","Kildare","","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2012","39 Cluain Aoibhinn, Naas","Kildare","","€174,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2012","4 The Lawns, Moyglare Hall, Maynooth","Kildare","","€198,238.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2012","Feighcullen, Rathangan","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2012","Slieve a Nora, Leinster Park, Maynooth","Kildare","","€312,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/05/2012","3 The Willows, Allenwood, Naas","Kildare","","€198,237.88","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/05/2012","No. 10  The Pastures, Monasterevan","Kildare","","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/05/2012","2  Castlepark Ave., Castlepark  Dunboyne Rd., Maynooth","Kildare","","€327,642.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"17/05/2012","Brockagh, Coill Dubh, Naas","Kildare","","€77,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/05/2012","Glencuttane House, Ladytown, Newbridge","Kildare","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","10 Rochford Drive, Bakers Walk, Kilcock","Kildare","","€128,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","10 The Court, Temple Manor, Celbridge","Kildare","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","16 College Farm Green, College Farm, Newbridge","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","335 Castletown, Leixlip","Kildare","","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/05/2012","99 Brooklands, Clane","Kildare","","€170,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/05/2012","176 Castletown, Leixlip","Kildare","","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/05/2012","30 Ryevale Lawns, Leixlip","Kildare","","€257,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","11 Ornamental Gardens, Oldtown Demesne, Naas","Kildare","","€98,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","7 Ottomy Close, Clane","Kildare","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/05/2012","Glenhaven, Morristownbiller, Newbridge","Kildare","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/05/2012","2 The Lawns, Moyglare Hall, Maynooth","Kildare","","€198,237.88","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/05/2012","30 Embassy Manor, Kill","Kildare","","€86,343.61","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/05/2012","84 The Elms, Newbridge","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","9 Kilbelin Avenue, Newbridge","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","Allenwood South, Naas","Kildare","","€217,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","Chestnut View, Balyna, Broadford","Kildare","","€300,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"24/05/2012","Landenstown, Sallins","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","10 Abbey Park Court, Clane","Kildare","","€240,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","100 Courtown Park, Kilcock","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","186 OLDBRIDGE STATION, SALLINS, NAAS","Kildare","","€171,806.16","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"25/05/2012","36 Ruanbge Close, Kildare Town","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/05/2012","42 Easton park, Leixlip, Co. Kildare","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","1345 St. Bridget's Terrace., Clane","Kildare","","€119,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/05/2012","4 The Mews, Whitethorn Grove, Kill","Kildare","","€147,136.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"28/05/2012","Kilybegs Demesne, Prosperous","Kildare","","€179,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","154 Brooklands, Clane","Kildare","","€123,348.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/05/2012","16 Abbeyfield, Kilcock","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","165 Monread Heights, Naas","Kildare","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","7 Lyreen Park, Maynooth","Kildare","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/05/2012","No.1 Sonas, Kill","Kildare","","€370,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/05/2012","17 Oaklawn, Leixlip","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","49 OAKLAWN WEST, LEIXLIP","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","10 Willow Lawn, Primrose Gate, Celbridge","Kildare","","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","12 The Park, Moyglare Hall, Maynooth","Kildare","","€303,855.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"31/05/2012","318 Ryevale Lawns, Leixlip","Kildare","","€258,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","32 Hollands Avenue, Rheban Manor, Athy","Kildare","","€82,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","53 Barretstown Meadows, Newbridge","Kildare","","€245,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/05/2012","Coolaghknock Gardens, The Plains, Melitta Road","Kildare","","€96,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","Derrycrib, Donadea, Naas","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","Turnings, Straffan","Kildare","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","Walshestown, Newbridge","Kildare","","€34,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","14  Vanessa Lawns, Celbridge","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","2 Crodaun, Forest Park, Celbridge","Kildare","","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","21 OAK PARK, NURRAGHMORE","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","59 Barretstown Meadows, Newbridge","Kildare","","€211,454.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/06/2012","Kellystown Lane, Leixlip","Kildare","","€569,098.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/06/2012","42 Embassy Manor, Kill","Kildare","","€86,344.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/06/2012","77 The Woodlands, Castletown, Celbridge","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/06/2012","10 Lios an Ri, Clogharinka, Broadford","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/06/2012","129 Collegewood Manor, Clane","Kildare","","€198,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/06/2012","4 Deerpark, Calverstown","Kildare","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/06/2012","159 Leixlip Park, Leixlip","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/06/2012","159 Roseberry Hill, Roseberry, Newbridge","Kildare","","€196,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2012","16 St. Conleth's Place, Naas","Kildare","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2012","3 Rye River Avenue, Leixlip, (one half undivided share)","Kildare","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2012","35 Oak Lawn West, Leixlip","Kildare","","€186,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2012","40 The Meadows, Oldtown Hill, Celbridge","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2012","9 The Paddocks, Moyglare Abbey, Maynooth","Kildare","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/06/2012","28 Crodaun Forest Park, Celbridge","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/06/2012","171 Branswood, Athy","Kildare","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/06/2012","2 Priory Green, Celbridge","Kildare","","€95,635.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"13/06/2012","bishophill, ballymoreeustace","Kildare","","€96,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/06/2012","17 Broadfield View, Naas","Kildare","","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/06/2012","18 Ramblers Court, Newbridge","Kildare","","€43,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/06/2012","185 OLDBRIDGE STATION, OSBERSTOWN, NAAS","Kildare","","€171,806.17","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"15/06/2012","27 COOLAGHKNOCK GARDENS, THE PLAINS, KILDARE","Kildare","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/06/2012","35 Ballymany Manor, Newbridge","Kildare","","€169,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/06/2012","42 Rinawade Lawns, Leixlip, Co Kildare","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/06/2012","47 Alder Grove, Oldtown Demesne, Naas","Kildare","","€185,022.02","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/06/2012","48 Carton Court, Maynooth, Co. Kildare","Kildare","","€203,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/06/2012","Killick, Kilcock","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/06/2012","Newberry House & Stud Farm, Kilcullen","Kildare","","€1,300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/06/2012","12 Castlepark Avenue, Dunboyne Road, Maynooth","Kildare","","€236,563.87","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"18/06/2012","53 Ashville, Athy","Kildare","","€102,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/06/2012","Apartment 39, Carton Square, Dillons Row Maynooth","Kildare","","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/06/2012","3 Castlepark Avenue, Maynooth","Kildare","","€346,600.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"20/06/2012","10 The Beeches, New Road, Straffan","Kildare","","€414,096.92","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/06/2012","1 The Green, Johnstown Manor, Johnstown","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/06/2012","14  Castlevillage Woods, Celbridge","Kildare","","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/06/2012","235 Sundays Well, Naas","Kildare","","€216,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/06/2012","12 Caragh View, Caragh","Kildare","","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/06/2012","28 Dunfierth Park, Johnstownbridge, Enfield","Kildare","","€127,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/06/2012","38 Dunfirth park, Johnstownbridge, Enfield","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/06/2012","45 Royal Meadows, Kilcock","Kildare","","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/06/2012","Canal Bank, Allenwood South, Naas","Kildare","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/06/2012","14 Ramblers Court, Newbride","Kildare","","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/06/2012","170 Aylmer Park, Naas","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/06/2012","49 Oak Glade, Craddockstown, Naas","Kildare","","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/06/2012","34 Bridge Avenue, Kildare","Kildare","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/06/2012","446 Green Lane, Leixlip","Kildare","","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2012","15 The Maples, Newbridge","Kildare","","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2012","36 Mulberry, Castlemartin Lodge, Kilcullen","Kildare","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2012","6 St. Michaels Terrace, Athy","Kildare","","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2012","7 Maple View, Oldtown Demesne, Naas","Kildare","","€368,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2012","70 The Gables, Kill, County Kildare","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2012","850 Piercetown, Newbridge","Kildare","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2012","Blackmiller Hill, Kildare Town","Kildare","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2012","French Furze Road, Kildare Town","Kildare","","€116,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2012","Frenchfurze, Frenchfurze Road, Kildare","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/06/2012","The Lane, Plunkettstown Lower, Castledermot","Kildare","","€146,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/07/2012","11 Roseberry Terrace, Newbridge","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/07/2012","4 Ramblers Court, Francis Street, Newbridge","Kildare","","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/07/2012","1 Francis Street, Newbridge","Kildare","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/07/2012","2E Roseville Court, Newbridge","Kildare","","€73,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/07/2012","3 fairgreen, timolin","Kildare","","€175,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"03/07/2012","Kilmoney North, Rathangan","Kildare","","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/07/2012","1 Primrose Lane, Jigginstown, Naas","Kildare","","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/07/2012","15 Barrettstown Meadows, Roseberry, Newbridge","Kildare","","€214,097.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/07/2012","929 Gurteenoona, Monasterevin","Kildare","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/07/2012","tULLYLOST, RATHDANGAN","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/07/2012","21 The Green, Newtown Hall, Maynooth","Kildare","","€218,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/07/2012","4 Ruanbeg Avemie, Ruanbeg Manor, Kildare","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/07/2012","Duneany, Monasterevin","Kildare","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/07/2012","18 WOODLANDS, MAYNOOTH","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/07/2012","55 SALLINS BRIDGE, SALLINS","Kildare","","€209,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/07/2012","APARTMENT 2 WESTON, MOORFIELD ROAD, NEWBRIDGE","Kildare","","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/07/2012","3 Castlepark Avenue, Maynooth","Kildare","","€263,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"10/07/2012","Hillsboro, Newbridge","Kildare","","€181,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/07/2012","No 16 Castlepark Avenue, Castlepark, Dunboyne Road  Maynooth","Kildare","","€251,101.32","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"11/07/2012","6 The Avenue, Loughbollard, Clane","Kildare","","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/07/2012","12 Beechmount Court, Green Road, Newbridge","Kildare","","€196,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/07/2012","4 Coolaghknock Avenue, The Plains, Kildare","Kildare","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/07/2012","54 Kilbelin Abbey, Newbridge","Kildare","","€207,488.98","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/07/2012","Cherryville Cross, Cherryville, Kildare","Kildare","","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/07/2012","The View, Kilteel, Co. Kildare","Kildare","","€342,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/07/2012","703 Goulyduff, Athy","Kildare","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/07/2012","138 Alexandra Walk, Clane","Kildare","","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/07/2012","1810 Beech Cottages, Brannockstown, Naas","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/07/2012","ROSEBERRY, NEWBRIDGE","Kildare","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/07/2012","62 Brayton park, Kilcock, County Kildare","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/07/2012","71 Craddockstown Way, Naas","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/07/2012","15 Kilbelin Lawns, Newbridge","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/07/2012","16 Rheban Avenue, Rheban Manor, Athy","Kildare","","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/07/2012","17 The Green, Moyglare Hall, Maynooth","Kildare","","€286,343.61","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/07/2012","18 Castlepark Avenue, Castlepark  Dunboyne Road, Maynooth","Kildare","","€244,493.39","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/07/2012","187 Oldbridge Station, Osberstown, Naas","Kildare","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/07/2012","22 Royal Meadows, Kilcock","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/07/2012","29 Lerr View, Abbeylands, Castledermot","Kildare","","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/07/2012","37 Rail Park, Maynooth","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/07/2012","Apt 16 College Farm Woods, College Farm, Newbridge","Kildare","","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/07/2012","Crandoon House, Mullamast, Ballitore","Kildare","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/07/2012","No. 30  Baroda Court, Newbridge","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/07/2012","Snugboro, Celbridge","Kildare","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2012","107 Roseberry Hill, Newbridge","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/07/2012","17 Roseberry Hill, Newbridge","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/07/2012","43 Kerdiffstown Court, The Waterways, Sallins","Kildare","","€87,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/07/2012","Apartment 7, Patricks Square, Newbridge","Kildare","","€40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/07/2012","1448 Kilberry, Athy","Kildare","","€47,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"25/07/2012","Tully West, Kildare","Kildare","","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","1 Hazelwood Park, Celbridge","Kildare","","€202,643.17","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/07/2012","1 The Paddocks, Crookstown, Ballitore","Kildare","","€152,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","15 Castlepark Avenue, Castlepark, Dunboyne Road  Maynooth","Kildare","","€238,767.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/07/2012","23 Ferns Crescent, Ferns Bridge, Monasterevin","Kildare","","€117,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","33 Oaklawn West, Leixlip","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","35 The Park, Oldtown Mill, Celbridge","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","71 Hazelmere, Naas","Kildare","","€116,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","Cappanargid, Rathangan","Kildare","","€137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","Cappanargid, Rathangan","Kildare","","€68,508.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","Chamour House, Kildangan, Co. Kildare","Kildare","","€171,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","Karibu, Halverstown, Kilcullen","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/07/2012","Woodbrook, Dublin Road, Clane","Kildare","","€318,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","10a Vanessa Lawns, Celbridge","Kildare","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","11 THE ORCHARD, OLDTOWNMILL, CELBRIDGE","Kildare","","€187,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","22 Easton Mews, Easton Road, Leixlip","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","31 Ruanbeg Drive, Kildare Town","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","56 Hopkins Havens, Monasterevin","Kildare","","€86,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","73 Standhouse Lawns, Newbridge","Kildare","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/07/2012","Springfield House, Brannockstown, Naas","Kildare","","€690,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","10 Newtown Glendale, leixlip","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","18 Gleann Na Riogh Way, Naas","Kildare","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","22 Roseberry Hill, Newbridge","Kildare","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/07/2012","274 Sundays Well, Naas","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
