Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"08/03/2018","25 CASTLE VILLAGE WOOD, CELBRIDGE, CO KILDARE","Kildare","","€311,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2018","277 Oldbridge Station, Osberstown, Naas","Kildare","","€252,434.10","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"08/03/2018","278 Oldbridge Station, Osberstown, Naas","Kildare","","€252,434.10","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"08/03/2018","283 Oldbridge Station, Osberstown, Naas","Kildare","","€252,434.10","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"08/03/2018","287 Oldbridge Station, Osberstown, Naas","Kildare","","€252,434.10","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"08/03/2018","49 HOPKINS HAVEN, MONASTEREVIN, KILDARE","Kildare","","€205,055.77","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/03/2018","5 THE CLOSE, SALLINS PARK, SALLINS","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2018","Baile and tSleibhe, Rosaveal","Kildare","","€127,754.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"08/03/2018","DONAGHMORE HOUSE, PIKE BRIDGE, MAYNOOTH","Kildare","","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2018","10 BALLYMANY PK, NEWBRIDGE, KILDARE","Kildare","","€222,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2018","17 Moore Abbey Court, Monasterevin","Kildare","","€211,454.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"09/03/2018","20 CHURCHFIELDS, THE K CLUB, STRAFFAN","Kildare","","€1,305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2018","201 CASTLETOWN, LEIXLIP, KILDARE","Kildare","","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2018","25 Oaktree Green, Cunnaberry Hill, Tully Road","Kildare","","€235,683.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/03/2018","3 THE ELMS, OLD GRANGE WOOD, MONASTEREVIN","Kildare","","€213,215.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"09/03/2018","53 BEATTY PARK, CELBRIDGE, KILDARE","Kildare","","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2018","61A CHURCH RD, CELBRIDGE, CHURCH RD","Kildare","","€565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2018","97 BANCROFT ROAD, ABBEYFIELD, BALLITORE  ATHY","Kildare","","€160,317.14","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2018","BROADLEAS COMMONS, BALLYMORE EUSTACE, KILDARE","Kildare","","€173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2018","12 DUN NA RI, CONEYBORO, ATHY","Kildare","","€152,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2018","56 KILBELIN ABBEY, WALSHESTOWN, NEWBRIDGE","Kildare","","€401,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2018","63 THE DRIVE, HAZELHATCH PARK, CELBRIDGE","Kildare","","€338,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2018","BAYBUSH, STRAFFAN, KILDARE","Kildare","","€572,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2018","GREAT CONNELL, NEWBRIDGE, KILDARE","Kildare","","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/03/2018","UNIT 829 GROUND FLOOR, BLOCK C LADYCASTLE, STRAFFAN","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2018","11 THE CRESCENT, OLDTOWN MILL, CELBRIDGE","Kildare","","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2018","27 Oldtown Walk, Oldtown Demesne, Sallins Road","Kildare","","€383,259.91","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/03/2018","54 CARTON WOOD, DUBLIN ROAD, MAYNOOTH","Kildare","","€303,964.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2018","1 MEADOWBROOK AVENUE, MAYNOOTH, COUNTY KILDARE","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","1 OUR LADYS PLACE, NAAS, KILDARE","Kildare","","€250,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","122 STONELEIGH, Craddockstown, Naas","Kildare","","€277,533.03","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2018","2 OUR LADYS PLACE, NAAS, KILDARE","Kildare","","€250,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","268  Oldbridge Station, Osberstown, Naas","Kildare","","€299,559.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2018","3 RUANBEG LAWNS, RUANBEG MANOR, KILDARE","Kildare","","€237,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","4 BLOCK 2, JAMESWELL COURT, KILDARE","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","4 WATERCRESS MANOR, MORRISTOWN BILLER RD, NEWBRIDGE","Kildare","","€222,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","40 HOPKINS HAVEN, MONASTEREVIN, KILDARE","Kildare","","€198,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","47 Aughamore, College Road, Clane","Kildare","","€295,154.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2018","55 HOPKINS HAVEN, MONASTEREVIN, KILDARE","Kildare","","€205,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","55 THE WATERWAYS, SALLINS, NAAS","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","6 BEECH VIEW, DERRINTURN, CARBURY","Kildare","","€170,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","7 BEECH VIEW, DERRINTURN, CARBURY","Kildare","","€190,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","87 LEIXLIP PARK, LEIXLIP, KILDARE","Kildare","","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","98 Ridgewood Manor, Melitta Road, Kildare","Kildare","","€277,533.03","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"14/03/2018","LADY CHAPEL, MAYNOOTH, KILDARE","Kildare","","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2018","No 44 Carton Grove, Dublin Road, Maynooth","Kildare","","€308,370.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/03/2018","10 THE OAKS, DUBLIN RD, CLANE","Kildare","","€177,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2018","16 Moore Abbey Court, Monasterevin","Kildare","","€211,453.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"15/03/2018","21 WILLOUISE, SHERLOCKSTOWN ROAD, SALLINS","Kildare","","€161,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2018","2224 ST PATRICKS PARK, KILL, KILDARE","Kildare","","€205,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/03/2018","34 Ferns Green, Ferns Dale, Monasterevin","Kildare","","€233,479.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/03/2018","3651 AVONDALE DR, KILCULLEN, KILDARE","Kildare","","€134,178.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2018","47 HILLVIEW, CLANE, CO KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2018","59 GLENDALE, LEIXLIP, KILDARE","Kildare","","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2018","7 THE AVENUE, COLLEGEWOOD PARK, CLANE","Kildare","","€265,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2018","ST JUDES, BROWNSTOWN, CURRAGH","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","13 CONVENT VIEW CRESCENT, ATHY, KILDARE","Kildare","","€173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","13 Moore Abbey Court, Monasterevin","Kildare","","€235,000.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"16/03/2018","14 DARA CRESCENT, CELBRIDGE, KILDARE","Kildare","","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","14 Moore Abbey Court, Monasterevin","Kildare","","€235,000.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"16/03/2018","14 RINAWADE VIEW, LEIXLIP, KILDARE","Kildare","","€408,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","1582 ST EVINS PARK, MONASTEREVIN, KILDARE","Kildare","","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","19 THE STABLEYARD, OLDTOWN DEMESNE, NAAS","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","20 GINGERSTOWN PARK, CARAGH, NAAS","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","267 Oldbridge, Oldbridge Station, Osberstown","Kildare","","€299,559.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/03/2018","27 Lakeside, Castleoaks, Dublin Road","Kildare","","€171,806.16","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"16/03/2018","348 SUNDAYS WELL, NAAS, KILDARE","Kildare","","€380,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","7 Limetree Hall, Dublin Road, Maynooth","Kildare","","€407,488.99","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"16/03/2018","77 RATHSTEWART CRESCENT, ATHY, CO KILDARE","Kildare","","€172,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","9 TEMPLE MILLS, CELEBRIDGE, KILDARE","Kildare","","€242,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","ABBEYFARM HOUSE, KILDOON LANE, CELBRIDGE","Kildare","","€800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","APT 9D, THE GARDEN APTS, OSPREY COMPLEX","Kildare","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","ARDROSSA, BALLYGORAN, MAYNOOTH","Kildare","","€416,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/03/2018","BARRACK ST, BALLYMORE EUSTACE, KILDARE","Kildare","","€352,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2018","118  CRODAUN  FOREST  PARK, CELBRIDGE, COUNTY KILDARE","Kildare","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2018","12 Mossbrook, Prosperous","Kildare","","€320,000.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/03/2018","12 Mossbrook, Prosperous","Kildare","","€320,000.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/03/2018","120 OUGHTERANY, KILCOCK, KILDARE","Kildare","","€226,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2018","13 Mossbrook, Prosperous","Kildare","","€330,000.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/03/2018","19 THE CRESCENT, STRAFFAN WOOD, MAYNOOTH","Kildare","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2018","2 OAK RD, CONNELL DR, NEWBRIDGE","Kildare","","€158,153.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2018","217 CASTLETOWN, LEIXLIP, KILDARE","Kildare","","€423,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2018","5 DEERPARK HOUSE, LYREEN MANOR, MAYNOOTH","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2018","5 MILL BANK, SALLINS, NAAS","Kildare","","€211,647.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2018","5 Yellowlough Park, Rathangan, Co. Kildare","Kildare","","€176,212.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/03/2018","6 OAK GLADE CLOSE, NAAS, KILDARE","Kildare","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2018","92 THE VIEW, ST WOLSTANS ABBEY, CELBRIDGE","Kildare","","€242,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2018","2 Kilheale Green, Kilheale Manor, Hartwell Road","Kildare","","€303,083.70","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"21/03/2018","24 CHELMSFORD MANOR, NEWTOWN ROAD, CELBRIDGE","Kildare","","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2018","28 Oldtown Walk, Oldtown Demesne, Sallins Road","Kildare","","€383,260.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/03/2018","4 THE COURTYARD, CHURCH ST, KILCOCK","Kildare","","€195,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/03/2018","6 MORRISTOWN GREEN, THE PADDOCKS, STATION ROAD","Kildare","","€273,127.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/03/2018","61 THE PARK, CURRAGH GRANGE, NEWBRIDGE","Kildare","","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2018","68 ALEXANDRA WALK, CLANE, KILDARE","Kildare","","€286,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2018","DERRYOUGHTER, KILDANGAN, KILDARE","Kildare","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2018","11 Stoneleigh, Craddockstown, Naas","Kildare","","€277,533.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","116 stoneleigh, craddockstown, naas","Kildare","","€312,775.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"22/03/2018","159 MOOREFIELD PARK, NEWBRIDGE, CO KILDARE","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2018","2 ARD NA GAPPA, CLANE, KILDARE","Kildare","","€555,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2018","31 Landen Park, Oltown Demesne, Naas","Kildare","","€317,180.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","36 Landen Park, Oldtown Demesne, Naas","Kildare","","€317,180.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","41 Hazelwood Park, Hazelhatch Road, Celbridge","Kildare","","€403,083.70","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"22/03/2018","48 Carton Grove, MAYNOOTH","Kildare","","€383,260.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"22/03/2018","52 Landen Park, Oldtown Demesne, Naas","Kildare","","€317,180.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","53 Landen Park, Oldtown Demesne, Naas","Kildare","","€317,180.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","58 Landen Park, Oldtown Demesne, Naas","Kildare","","€317,180.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","76 CLUAIN AOIBHINN, MAYNOOTH, KILDARE","Kildare","","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2018","76 Landen Park, Oldtown Demesne, Naas","Kildare","","€325,991.19","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","77 Landen Park, Oldtown Demesne, Naas","Kildare","","€325,991.19","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","83 Landen Park, Oldtown Demesne, Naas","Kildare","","€317,180.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","98 Landen Park, Oldtown Demesne, Naas","Kildare","","€325,991.19","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","99 Landen Park, Oldtown Demesne, Naas","Kildare","","€325,991.19","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2018","CLOGHEEN, MONASTEREVAN, CO KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","15 POWERSCOURT, EYRE ST, NEWBRIDGE","Kildare","","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","16 LIOS AN RI CLOUGHARINKA, BROADFORD, KILDARE","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","32 ELMWOOD, BLESSINGTON RD, NAAS","Kildare","","€238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","39 Carton Grove, Dublin Road, Maynooth","Kildare","","€317,180.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"23/03/2018","4 BUTTERSTREAM DR, CLANE, KILDARE","Kildare","","€313,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","42 WILLOW SQ, PRIMROSE GATE, CELBRIDGE","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","5 ATHGARVAN HEIGHTS, ATHGARVAN, NEWBRIDGE","Kildare","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","62 RATHBRIDE ABBEY, KILDARE, KILDARE","Kildare","","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","88 SIMMONSTOWN MANOR, CELBRIDGE, KILDARE","Kildare","","€211,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","END COTTAGE, BARRACK ST, BALLYMORE EUSTACE","Kildare","","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","HILLVIEW, BALLYLINAN, KILDARE","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/03/2018","No. 257, Beechpark Phase 2, Leixlip","Kildare","","€352,422.90","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"23/03/2018","RICHARDSTOWN, KILDANGAN, CO. KILDARE","Kildare","","€294,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2018","10 RUANBEG WAY RUANBEG MANOR, RUANBEG MANOR, KILDARE","Kildare","","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2018","12 ABBEY COURT, SALLINS RD, NAAS","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2018","14 MAPLE RD, NEWBRIDGE, KILDARE","Kildare","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2018","15 RUANBEG LAWN, RUANBEG MANOR, KILDARE","Kildare","","€244,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2018","1781 PAIRC MHUIRE, NEWBRIDGE, KILDARE","Kildare","","€186,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2018","2 Morristown Way, The PAddocks, Station Road","Kildare","","€237,100.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/03/2018","2492 CONROY PARK, KILCULLEN, CO KILDARE","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2018","3 THE AVENUE, COLLEGE WOOD PARK, CLANE","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2018","36 MEADOWBROOK AVE, MAYNOOTH, KILDARE","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2018","42 Carton Grove, Dublin Road, Maynooth","Kildare","","€334,801.76","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/03/2018","93 BEECH PARK, EASTON RD, LEIXLIP","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/03/2018","BARRONSTOWN WEST, MILLTOWN, NEWBRIDGE","Kildare","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2018","10 ROSEBERRY HILL, NEWBRIDGE, KILDARE","Kildare","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2018","118 Stoneleigh, Craddockstown, Naas","Kildare","","€312,775.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/03/2018","38 Kilheale Drive, Kilheale Manor, Kill","Kildare","","€277,533.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/03/2018","40 CARTON GROVE, DUBLIN ROAD, MAYNOOTH","Kildare","","€365,639.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"27/03/2018","6 Morristown Avenue, Station Road, Newbridge","Kildare","","€242,290.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/03/2018","81 Aughamore, Kilcock Road, Clane","Kildare","","€348,018.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/03/2018","BALLYNAFAGH, PROSPEROUS, NAAS","Kildare","","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2018","BARROW VIEW COTTAGE, MILL HOUSE, LEVITSTOWN","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2018","CARHUE STUD, FRIARSTOWN, KILDARE","Kildare","","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2018","GORMANSTOWN, KILCULLEN, KILDARE","Kildare","","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2018","JAMES'S LANE, NEWBRIDGE, COUNTY KILDARE","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/03/2018","KILLYBEGS, PROSPEROUS, KILDARE","Kildare","","€595,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2018","1 DEVOY GLADE, JOHNSTOWN, NAAS","Kildare","","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2018","2 Ferns Heath, Ferns Bridge, Monasterevin","Kildare","","€172,806.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/03/2018","30 The Island, Templewood, Carton Demesne","Kildare","","€636,216.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"28/03/2018","34 ORNAMENTAL GARDENS, OLTOWN DEMERSE, NAAS","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2018","41 HILLSIDE, BELLINGSFIELD, KILCULLEN ROAD","Kildare","","€337,418.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"28/03/2018","41 RYE ABBEY, CONNAUGHT ST, KILCOCK","Kildare","","€125,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/03/2018","47 Carton Grove, Dublin Road, Maynooth","Kildare","","€376,106.20","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/03/2018","5 SALLINS LAWN, SALLINS PARK, SALLLINS","Kildare","","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2018","59 THE DOWNINGS, PROSPEROUS, NAAS","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2018","6 RYE ABBEY, CONNAUGHT STREET, KILDARE","Kildare","","€125,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"28/03/2018","ALTMORE, KILTEEL, NAAS","Kildare","","€452,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/03/2018","COMMONS SOUTH, KILCOCK, CO KILDARE","Kildare","","€549,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","12 THE MEADOWS, CLANE, KILDARE","Kildare","","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","13 GRACES PARK, DERRINTORN, CARBURY","Kildare","","€218,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","13 THORNHILL GARDENS, CELBRIDGE, KILDARE","Kildare","","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","16 CENTRAL PARK, CLANE, KILDARE","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","19 Moore Abbey Court, Monasterevin, County Kildare","Kildare","","€203,275.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/03/2018","20 GALLOW HILL COURT, KILDARE ROAD, ATHY","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","20A OSPREY GARDENS, DEVOY QUARTERS, NAAS","Kildare","","€238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","35 Brownstown Manor, Brownstown, The Curragh","Kildare","","€209,251.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/03/2018","35 THE GLADE, OLDTOWN MILL, CELBRIDGE","Kildare","","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","4 The Riverside, Kilcock","Kildare","","€375,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"29/03/2018","5 THE RIVERSIDE, RYEBRIDGE, KILCOCK","Kildare","","€330,396.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/03/2018","53 Carton Wood, Dublin Road, Maynooth","Kildare","","€239,438.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/03/2018","58 LOUGHMINANE GREEN, KILDARE TOWN, KILDARE","Kildare","","€180,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","6 MONREAD HEIGHTS, NAAS, KILDARE","Kildare","","€211,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","68 RATHSTEWERT CRESCENT, ATHY, KILDARE","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/03/2018","7 Morristown Avenue, Station Road, Newbridge","Kildare","","€233,481.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/03/2018","7 OLD CONNELL GATE, NAAS RD, NEW BRIDGE","Kildare","","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
