Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"07/04/2016","APT 70, MILLBANK SQ, SALLINS","Kildare","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2016","BISHOPSLAND, BALLYMORE EUSTACE, KILDARE","Kildare","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2016","HILLSIDE COTTAGE, KILCULLEN, COUNTY KILDARE","Kildare","","€63,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/04/2016","14 BEAUFIELD CRESCENT, MAYNOOTH, KILDARE","Kildare","","€249,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/04/2016","21 STEPHENTOWN COURT, TWOMILEHOUSE, NAAS","Kildare","","€565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/04/2016","22 GERALDINE HOUSE, LYREEN MANOR, MAYNOOTH","Kildare","","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/04/2016","287 CHAMBERS PARK, KILCOCK, KILDARE","Kildare","","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/04/2016","3 Kilheale Drive, Kilheale Manor, Kill","Kildare","","€259,912.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/04/2016","36 DERBY LODGE, BROWNSTOWN, THE CURRAGH","Kildare","","€38,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/04/2016","37 Landen Park, Oldtown, Demesne","Kildare","","€368,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/04/2016","48 LOUGHMINANE GREEN, KILDARE, KILDARE","Kildare","","€180,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/04/2016","69 DARA COURT, CELBRIDGE, KILDARE","Kildare","","€235,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/04/2016","72 MOUNTAIN VIEW, NAAS, KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/04/2016","8 RYSTON GATE, NEWBRIDGE, CO KILDARE","Kildare","","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/04/2016","84 ELTON COURT, LEIXLIP, KILDARE","Kildare","","€262,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","10 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€280,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","11 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","12 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","13 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","13 The Way, Newtown Hall, Maynooth","Kildare","","€317,180.62","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"11/04/2016","14 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","15 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€280,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","16 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€280,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","19 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","2 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","20 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","21 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","22 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","23 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€280,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","24 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€280,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","25 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€280,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","26 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€280,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","27 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","3 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","30 CLONMULLION RETUREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€262,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","32 CEDARWOOD PARK, NEWBRIDGE, KILDARE","Kildare","","€150,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","33 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€262,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","34 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€262,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","35 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€262,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","35 Kilheale Avenue, Kilheale Manor, Kill","Kildare","","€295,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"11/04/2016","36 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€262,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","37 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€262,450.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","38 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€1,950,650.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","4 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","40 STRAFFAN GROVE, STRAFFAN WOODS, MAYNOOTH","Kildare","","€159,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","5 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","6 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","7 CLONMULLION RETIREMENT VILLAGE, ATHY, KILDARE","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","8 CLONMULLION RETIREMENT VILLAGE, MONEEN LANE, ATHY","Kildare","","€276,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","81 THE MEADOWS, CORNLSCOURT, KILDARE","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2016","SERENITY HOUSE, MAIN ST, CASTLEDERMOT","Kildare","","€183,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2016","10 GLEANN NA RIOGH CRESCENT, NAAS, KILDARE","Kildare","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2016","38 CONEY MEADOWS, CONEYBORO, ATHY","Kildare","","€85,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2016","60 THE PADDOCKS, CELBRIDGE, KILDARE","Kildare","","€176,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2016","APT 738, RYDER CUP VILLAGE, STRAFFAN","Kildare","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2016","12 RAMBLERS COURT, NEWBRIDGE, KILDARE","Kildare","","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2016","2 CARAGH MEADOWS, NAAS, KILDARE","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2016","26 WILLOW SQ, PRIMROSE GATE, CELBRIDGE","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2016","36 Kingsfurze Avenue, Naas","Kildare","","€350,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/04/2016","42 Chelmsford Manor, Newtown Road, Celbridge","Kildare","","€285,000.00","Yes","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"13/04/2016","5 THE COACH HOUSE YARD, JOHNSTOWN, NAAS","Kildare","","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2016","6 Ryebridge Green, Kilcock","Kildare","","€233,480.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"13/04/2016","BALLYLYNAN, THE COTTAGE, ATHY","Kildare","","€15,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/04/2016","205 THE OAKS, NEWBRIDGE, KILDARE","Kildare","","€180,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/04/2016","3 CLONGOWNAGH, MILLTOWN, NEWBRIDGE","Kildare","","€327,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/04/2016","43 The Drive, Earls Court, Kill","Kildare","","€292,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/04/2016","484 CINEMA LANE, BALLITORE, KILDARE","Kildare","","€97,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/04/2016","6 GLEN EASTON CLOSE, LEIXLIP, KILDARE","Kildare","","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/04/2016","9 ryebridge Green, The Ryebridge, Kilcock","Kildare","","€224,669.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/04/2016","FOUR OAKS, KILKEA, CASTLEDERMOT","Kildare","","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","1 GATE LODGE, MILL LANE, LEIXLIP","Kildare","","€232,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","11 ARDREW COURT, DUN BRINN, ATHY","Kildare","","€78,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","11 THE WILLOWS, ALLENWOOD, NAAS","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","12 THE DRIVE TEMPLE MANOR, TEMPLE MILLS, CELBRIDGE","Kildare","","€572,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","18 CASTLEKEEP HOUSE, LYREEN MANOR, MAYNOOTH","Kildare","","€218,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","21 Chelmsford Manor, Newtown Road, Celbridge","Kildare","","€363,300.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/04/2016","380 MORELL COURT, MORELL PARK, NAAS","Kildare","","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","4 MEADOWBROOK AVE, MAYNOOTH, KILDARE","Kildare","","€232,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","45 CURRAGH VIEW, BROWNSTOWN, KILDARE","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","45 THE HOLLANDS, ATHY, HOLLANDS","Kildare","","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","534 ST PATRICK'S PARK, RATHANGAN, CO KILDARE","Kildare","","€60,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","IRISHTOWN, BURTOWN, ATHY","Kildare","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","KILKEA, ATHY, CO KILDARE","Kildare","","€82,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2016","OGHILL, MONASTEREVIN, KILDARE","Kildare","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2016","22 Chelmsford Manor, Newtown Road, Celbridge","Kildare","","€420,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/04/2016","23C CHURCH COURT, CRADDOCKSTOWN ROAD, NAAS","Kildare","","€123,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2016","31 THE HALL, CURRAGH GRANGE, NEWBRIDGE","Kildare","","€280,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/04/2016","7 PRIORY DR, ST RAPHAELS MANOR, CELBRIDGE","Kildare","","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2016","CLONKEEN HOUSE, CLONKEEN, CARBURY","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/04/2016","1 WILLOW RD, CONNELL DR, NEWBRIDGE","Kildare","","€184,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/04/2016","RATHWOOD LODGE, MOUNT PROSPECT, RATHANGAN","Kildare","","€166,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2016","1 MOATVILLE, NAAS, KILDARE","Kildare","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2016","12 OSBERSTOWN DR, SALLINS, NAAS","Kildare","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2016","2 Ard Na Greine, Celbridge Road, Maynooth","Kildare","","€528,634.36","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"20/04/2016","236 Beechpark, Leixlip","Kildare","","€281,940.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/04/2016","3 the lawn, newtown hall, maynooth","Kildare","","€244,052.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/04/2016","38 Landen Park, Oldtown Demesne, Naas","Kildare","","€462,555.07","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/04/2016","APT 12, BLOCK F1, THE HAWTHORNS","Kildare","","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/04/2016","LIFFEY HOUSE, KILMACREDOCK UPPER, MAYNOOTH","Kildare","","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","32 CLUAIN AOIBHINN, MAYNOOTH, CO KILDARE","Kildare","","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","37 ELTON COURT, LEIXLIP, KILDARE","Kildare","","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","4 WHITETHORN AVENUE, ATHGARVAN, KILDARE","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","7 Newtown Hall, Maynooth","Kildare","","€279,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"21/04/2016","941 ST PATRICKS PARK, CELBRIDGE, KILDARE","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2016","SHANACLOON, NEWTOWN, KILDARE","Kildare","","€391,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","11 THE STEEPLES, MOYGLARE ABBEY, MAYNOOTH","Kildare","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","13 RHEBAN MANOR AVE, KILDARE RD, ATHY","Kildare","","€110,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","16 CASTLEKEEP HOUSE, LYREEN MANOR, MAYNOOTH","Kildare","","€252,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","1855 LOURDESVILLE, KILDARE, KILDARE","Kildare","","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","20 OSBERSTOWN COURT, SALLINS, KILDARE","Kildare","","€242,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","20 WOODLANDS, MAYNOOTH, KILDARE","Kildare","","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","21 RAMBLERS COURT, NEWBRIDGE, KILDARE","Kildare","","€57,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","26 MEADOWBROOK AVE, MAYNOOTH, KILDARE","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","3 KNOCKANALLY VILLAGE, DONADEA, KILDARE","Kildare","","€182,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","7 Ridgewood Manor, Melitta Road, Kildare","Kildare","","€229,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","9 Fairgreen, Timolin","Kildare","","€285,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2016","906 MOOREFIELD CRESCENT, NEWBRIDGE, KILDARE","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","N05 AILSBURY PARK, NEWBRIDGE, KILDARE","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2016","No 13  The Drive, Pipers Hill, Killashee","Kildare","","€290,748.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/04/2016","THE BANK, MOYVALLEY, KILDARE","Kildare","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2016","22 WENTWORTH PLACE, JIGGINSTOWN, NAAS","Kildare","","€156,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2016","27 DREENANE PARK, DERRINTURN, CARBURY","Kildare","","€157,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2016","APT 2 STATION TOWER, THE WATERWAYS, SALLINS","Kildare","","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2016","3 CRADDOCKSTOWN WAY, NAAS, CO. KILDARE","Kildare","","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2016","6 The Heath, Ferns Bridge, Monasterevin","Kildare","","€144,455.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"26/04/2016","7 MOORE AVE, NEWBRIDGE, KILDARE","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2016","Site No. 12 The Park, Piper's Hill, Killashee","Kildare","","€321,600.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2016","21 RIVERSIDE GROVE, NEWBRIDGE, KILDARE","Kildare","","€276,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2016","23 Gallow Hill, Kildare Road, Athy","Kildare","","€211,013.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2016","61 CALLENDERS MILL, SIMMONTOWN MANOR, CELBRIDGE","Kildare","","€267,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/04/2016","7 Ryebridge Green, Kilcock","Kildare","","€237,886.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/04/2016","STANDHOUSE ROAD, NEWBRIDGE, CO KILDARE","Kildare","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2016","11 FERNSCLOSE, MONASTEREVIN, CO KILDARE","Kildare","","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2016","121 HAZELMERE, NAAS, KILDARE","Kildare","","€177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2016","2 STRAFFAN CRESCENT, STRAFFAN WOOD, MAYNOOTH","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2016","21 HERITAGE HOUSE, LYREEN MANOR, MAYNOOTH","Kildare","","€223,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2016","33 Kilheale Avenue, Kilheale Manor, Kill","Kildare","","€259,911.89","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/04/2016","4  The Lawn, Newtown Hall, Maynooth","Kildare","","€245,814.97","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"28/04/2016","5 Ridgewood Manor, Melitta Road, Kildare","Kildare","","€224,625.54","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/04/2016","64 HILLCREST, KILCULLEN, KILDARE","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2016","97 THE WATERWAYS, SALLINS, KILDARE","Kildare","","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2016","CLONFERT, MAYNOOTH, KILDARE","Kildare","","€547,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2016","No 6 The Park, PIPERS HILL, killashee","Kildare","","€360,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"28/04/2016","ST JUDES, DONODE BIG, BALLYMORE EUSTACE","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2016","WAYSIDE COTTAGE, HALLAHOISE, CASTLEDERMOT","Kildare","","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2016","WOOLPACK COTTAGE, BALTREACY, NAAS","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2016","1 Eascanrath Brook, Suncroft, The Curragh","Kildare","","€303,964.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/04/2016","10 BROOKLANDS, DUBLIN RD CLANE, KILDARE","Kildare","","€301,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2016","202 THE GROVE, CELBRIDGE, KILDARE","Kildare","","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2016","22 The Willows, Oldgrange Wood, Monasterevin","Kildare","","€166,519.82","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/04/2016","230 Beechpark, Leixlip","Kildare","","€325,991.18","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"29/04/2016","3 Ard na Greine, Celbridge Road, Maynooth","Kildare","","€519,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"29/04/2016","3 THE AVENUE, ABBEYLANDS, CLANE","Kildare","","€104,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2016","30 TONLEGEE LAWNS, ATHY, KILDARE","Kildare","","€173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2016","5 BRIDGEWELL, JOHNSTOWN BRIDGE, KILDARE","Kildare","","€232,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2016","5 The Willows, Old Grange Wood, Monasterevin","Kildare","","€166,519.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/04/2016","6 THE CRESCENT, COLLEGE WOOD PARK, CLANE","Kildare","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2016","7 CHERRYWOOD, CASTLETOWN, CELBRIDGE","Kildare","","€219,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2016","CIALIN LODGE, MAINHAM, CLANE","Kildare","","€536,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2016","No. 8 Ridgewood Manor, Melitta Road, Kildare","Kildare","","€251,102.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"29/04/2016","WYNDARRA, GREEN LANE, LEIXLIP","Kildare","","€70,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","103 BRAYTON PARK, KILCOCK, KILDARE","Kildare","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","137 OLD CARAGH COURT, NAAS, KILDARE","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","19 Chelmsford Manor, newtown road, celbridge","Kildare","","€374,449.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"03/05/2016","36 GINGERSTOWN PARK, CARAGH, NAAS","Kildare","","€378,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","APT 1, EYRECOURT HOUSE, NEWBRIDGE","Kildare","","€755,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","APT 3, DOMINICAN CHURCH LANE, ATHY","Kildare","","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","ESKERHILL, KILDANGAN, MONASTEREVIN","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","MANAGERS HOUSE, CURRAGH RACECOURSE, THE CURRAGH","Kildare","","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","11 THE PADDOCKS, KILDANGAN","Kildare","","€206,916.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/05/2016","2 DERBY LODGE, BROWNSTOWN, THE CURRAGH","Kildare","","€79,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","46 HUNTERS WOOD, OSBERSTOWN, NAAS","Kildare","","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","46 THE WALK, MOYGLARE HALL, MAYNOOTH","Kildare","","€237,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","6 DOORLEY PARK, RATHANGAN, KILDARE","Kildare","","€170,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","8 SALLINS BRIDGE, SALLINS, KILDARE","Kildare","","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","9 the park, pipers hill, kilashee","Kildare","","€285,460.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"04/05/2016","APT 1, LEGION HALL, DUBLIN RD","Kildare","","€56,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","1 MCELWAIN TERRACE, BROWNSTOWN, CURRAGH","Kildare","","€108,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","12 MELITTA PARK, KILDARE, KILDARE","Kildare","","€210,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","233 Beechpark, Leixlip","Kildare","","€286,343.61","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"05/05/2016","24 CHRISTENDOM AVENUE, FERRYBANK, COUNTY KILKENNY","Kildare","","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","32 NEWBERRY, CASTLEMARTIN LODGE, KILCULLEN","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
