Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"11/04/2019","7 GLEANN NA RIOGH DR, NAAS, KILDARE","Kildare","","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2019","9 THE AVENUE, NEWTOWN MANOR, NEWTOWN","Kildare","","€168,067.79","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2019","A7 THE GARDEN APTS, DEVOY QUARTERS, NAAS","Kildare","","€154,062.14","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2019","BALLYCAHAN, KILCOCK, KILDARE","Kildare","","€187,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2019","BLACKWOOD CROSS, ROBERTSTOWN, KILDARE","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/04/2019","LUMVILLE, CURRAGH, KILDARE","Kildare","","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","1 THE CLOSE, WESTFIELD, EASTON","Kildare","","€339,207.10","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","1 THORNHILL, BACK LANE, MAYNOOTH","Kildare","","€567,912.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","10 CORBALLY COURT, NAAS, KILDARE","Kildare","","€276,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","10 THE PADDOCK, MOYGLARE ABBEY, MAYNOOTH","Kildare","","€402,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","100 Carton Grove, Dublin Road, Maynooth","Kildare","","€296,261.78","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","101 Carton Grove, Dublin Road, Maynooth","Kildare","","€296,261.78","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","102 Carton Grove, Dublin Road, Maynooth","Kildare","","€246,657.37","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","103 Carton Grove, Dublin Road, Maynooth","Kildare","","€246,657.37","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","104 Carton Grove, Dublin Road, Maynooth","Kildare","","€246,657.37","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","105 Carton Grove, Dublin Road, Maynooth","Kildare","","€246,657.37","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","106 Carton Grove, Dublin Road, Maynooth","Kildare","","€296,261.78","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","107 Carton Grove, Dublin Road, Maynooth","Kildare","","€296,261.78","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","108 CARTON COURT, MAYNOOTH, KILDARE","Kildare","","€259,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","108 Carton Grove, Dublin Road, Maynooth","Kildare","","€296,261.78","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","109 Carton Grove, Dublin Road, Maynooth","Kildare","","€246,657.37","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","110 Carton Grove, Dublin Road, Maynooth","Kildare","","€246,657.37","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","13 The Glades, Old Grange Wood, Rathangan Road","Kildare","","€236,563.87","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","134 CARTON WOOD, DUBLIN ROAD, MAYNOOTH","Kildare","","€356,828.00","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","135 CARTON WOOD, DUBLIN ROAD, MAYNOOTH","Kildare","","€356,828.19","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","15 RYE WATERS APT, LEIXLIP, KILDARE","Kildare","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","1581 PAIRC MHUIRE, NEWBRIDGE, KILDARE","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","16 RYE WATER APTS, DISTILLERY LANE, LEIXLIP","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","17 RYE WATER APTS, DISTILLERY LANE, LEIXLIP","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","18 RYE WATER APTS, DISTILLERY LANE, LEIXLIP","Kildare","","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","19 RYE WATER APTS, DISTILLERY LANE, LEIXLIP","Kildare","","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","2 CNOC NA GREINE PARK, KILCULLEN, KILDARE","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","20 ORMOND HOUSE, LYREEN MANOR, MAYNOOTH","Kildare","","€234,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","20 RYE WATER APTS, DISTILLERY LANE, LEIXLIP","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","8 RUANBEG LAWNS, KILDARE, KILDARE","Kildare","","€215,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","80 LEINSTER ST, ATHY, KILDARE","Kildare","","€87,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","81 Brocan Wood, Cowpasture, Monasterevin","Kildare","","€201,718.06","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","96 Carton Grove, Dublin Road, Maynooth","Kildare","","€296,261.78","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","97 Carton Grove, Dublin Road, Maynooth","Kildare","","€296,261.78","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","98 Carton Grove, Dublin Road, Maynooth","Kildare","","€296,261.78","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","99 Carton Grove, Dublin Road, Maynooth","Kildare","","€296,261.78","No","Yes","New Dwelling house /Apartment",""
"12/04/2019","ALLEN, KILMEAGUE, NAAS","Kildare","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","L'AQUILA, LANGTON LANE, OFF LANGTON ROAD","Kildare","","€250,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"12/04/2019","LIFFEY VALE, BOREEN, STRAFFAN","Kildare","","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/04/2019","12 Oaktree Avenue, Cunnaberry Hill, Tully Road","Kildare","","€237,885.00","No","Yes","New Dwelling house /Apartment",""
"15/04/2019","1 ABBEYGATE, MONASTEREVIN, KILDARE","Kildare","","€219,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2019","121 Carton Wood, Maynooth","Kildare","","€328,700.00","No","Yes","New Dwelling house /Apartment",""
"15/04/2019","136 COILL DUBH, NAAS, KILDARE","Kildare","","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2019","2 DARA COURT, CELBRIDGE, KILDARE","Kildare","","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2019","203 AYLMER PARK, MONREAD RD, NAAS","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2019","23 COLLEGE FARM ST, NEWBRIDGE, KILDARE","Kildare","","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2019","27 Bailey, Castlefarm, Jigginstown","Kildare","","€295,153.81","No","Yes","New Dwelling house /Apartment",""
"15/04/2019","3 The Stables, Castle Farm, Naas","Kildare","","€295,145.00","No","Yes","New Dwelling house /Apartment",""
"15/04/2019","63 LOUGHMINANE GREEN, KILDARE, KILDARE","Kildare","","€169,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2019","Apartment 28, Newtown Court, Newtown Manor","Kildare","","€250,000.00","No","Yes","New Dwelling house /Apartment",""
"15/04/2019","LINDEN HOUSE, ATHGARVEN, KILDARE","Kildare","","€263,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/04/2019","Marley Drive, Maynooth Road, Celbridge","Kildare","","€427,312.77","No","Yes","New Dwelling house /Apartment",""
"16/04/2019","12 MONREAD GARDENS, NAAS, KILDARE","Kildare","","€292,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","16 CLUAIN DARA, LEIXLIP, KILDARE","Kildare","","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","2473 CONROY PARK, KILCULLEN, KILDARE","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","25 Oaktree Avenue, Cunnaberry Hill, Tully Road","Kildare","","€259,912.00","No","Yes","New Dwelling house /Apartment",""
"16/04/2019","26 THE HAWTHORNS, KILCOCK, KILDARE","Kildare","","€318,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","265 MOORFIELD PK, NEWBRIDGE, KILDARE","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","30 The Avenue, Westfield, Leixlip","Kildare","","€361,233.00","No","Yes","New Dwelling house /Apartment",""
"16/04/2019","65 KINGSBRY, MAYNOOTH, KILDARE","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","69 CLUAIN AOIBHINN, CRADDOCKSTOWN ROAD, NAAS","Kildare","","€289,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","7 THE AVENUE, LOUGHBOLLARD, CLANE","Kildare","","€256,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"16/04/2019","8 hillcrest, bellingsfield, Kilcullen road","Kildare","","€405,286.34","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","107 BROOKLANDS, CAPDOO COMMONS, CLANE","Kildare","","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","12 WILLOW BROOK, PRIMROSE GATE, CELBRIDGE","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","189 RIVER FOREST, LEIXLIP, KILDARE","Kildare","","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","25 THORNHILL HEIGHTS, CELBRIDGE, KILDARE","Kildare","","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","26 Castlewellan Park, Aghards Road, celbridge","Kildare","","€400,881.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","26 THE PADDOCKS, KILDANGAN, KILDARE","Kildare","","€207,367.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","49 MEADOWBROOK AVE, MEADOWBROOK, MAYNOOTH","Kildare","","€277,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","5 COISCAISLEAN, NURNEY, KILDARE","Kildare","","€201,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"17/04/2019","80 Brocan Wood, Cow","Kildare","","€211,145.00","No","Yes","New Dwelling house /Apartment",""
"17/04/2019","97 Brocan Wood, Monasterevan","Kildare","","€226,387.67","No","Yes","New Dwelling house /Apartment",""
"18/04/2019","10 CHURCH VIEW LAWNS, PROSPEROUS, NAAS","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","16 COLLEGE WOOD MANOR, CLANE, KILDARE","Kildare","","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","16 DONADEA HOUSE, LYREEN MANOR, MAYNOOTH","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","2 OLD HOLLOW PARK, KILSHANROE DOWNS, JOHNSTOWNBRIDGE","Kildare","","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","2 THE CLOSE, WESTFIELD, LEIXLIP","Kildare","","€339,207.00","No","Yes","New Dwelling house /Apartment",""
"18/04/2019","2148 HIGHFIELD EST, NEWBRIDGE, KILDARE","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","22 CAPDOO PARK, CLANE, KILDARE","Kildare","","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","22 PAIRC BHRIDE, ATHY, KILDARE","Kildare","","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","22 The Avenue, Westfield, Leixlip","Kildare","","€376,275.00","No","Yes","New Dwelling house /Apartment",""
"18/04/2019","25 CLUAIN DARA, LEIXLIP, KILDARE","Kildare","","€228,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","25 Kilheale Meadows, Kilheale Manor, Kill","Kildare","","€299,600.00","No","Yes","New Dwelling house /Apartment",""
"18/04/2019","31 The Avenue, Westfield, Leixlip","Kildare","","€373,425.00","No","Yes","New Dwelling house /Apartment",""
"18/04/2019","31 The Walk, Elsmore, Naas","Kildare","","€303,920.70","No","Yes","New Dwelling house /Apartment",""
"18/04/2019","32 The Avenue, Westfield, Leixlip","Kildare","","€351,541.85","No","Yes","New Dwelling house /Apartment",""
"18/04/2019","36 POMEROY PARK, RATHANGAN, KILDARE","Kildare","","€235,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","4 RIDGEWOOD MANOR, MELITTA ROAD, KILDARE","Kildare","","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","51 CARTON SQ, MAYNOOTH, KILDARE","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","53 HERMITAGE PK, KILCULLEN, KILDARE","Kildare","","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/04/2019","GREENWOOD COTTAGE, MOORETOWN, KILDARE","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/04/2019","3 the Close, Westfield, Leixlip","Kildare","","€339,207.04","No","Yes","New Dwelling house /Apartment",""
"19/04/2019","4 The Close, Wesfield, Leixlip","Kildare","","€339,207.04","No","Yes","New Dwelling house /Apartment",""
"19/04/2019","60 MOYGLARE ABBEY, MAYNOOTH, KILDARE","Kildare","","€367,700.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/04/2019","7 The Close, Westfield, Lexlip","Kildare","","€339,207.00","No","Yes","New Dwelling house /Apartment",""
"23/04/2019","1 Brookfield, Sweep Lane, Nurney","Kildare","","€305,000.00","No","No","New Dwelling house /Apartment",""
"23/04/2019","2 FERNS CRESCENT, FERNS BRIDGE, MONASTEREVIN","Kildare","","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/04/2019","3645 LAKESIDE PARK, NEWBRIDGE, KILDARE","Kildare","","€195,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"23/04/2019","37 Castlewellan Park, Aghards Road, Celbridge","Kildare","","€361,137.00","No","Yes","New Dwelling house /Apartment",""
"24/04/2019","15 Hillview, Pipers Hill, Kilashee","Kildare","","€339,207.00","No","Yes","New Dwelling house /Apartment",""
"24/04/2019","155 SALLINS BRIDGE, SALLINS, KILDARE","Kildare","","€392,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2019","2 RUANBEG GREEN, RUANBEG MANOR, KILDARE","Kildare","","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2019","26 Oaktree Avenue, Cunnaberry Hill, Tully Road","Kildare","","€259,911.89","No","Yes","New Dwelling house /Apartment",""
"24/04/2019","29 BRANSWOOD, ATHY, KILDARE","Kildare","","€146,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2019","5 RYSTON CLOSE, NEWBRIDGE, KILDARE","Kildare","","€605,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2019","5 THE PARK, CNOC NA GREINE, KILCULLEN","Kildare","","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/04/2019","9 MAPLE WALK, OLDTOWN DEMENSE, NAAS","Kildare","","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2019","120 Carton Wood, Dublin Road, Maynooth","Kildare","","€239,438.00","Yes","Yes","New Dwelling house /Apartment",""
"25/04/2019","123 Carton Wood, Dublin Road  Maynooth","Kildare","","€334,801.76","No","Yes","New Dwelling house /Apartment",""
"25/04/2019","15 GLEANN NA RIOGH WAY, NAAS, KILDARE","Kildare","","€302,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2019","2 Walshestown Meadows, Athgarvan Road, Newbridge","Kildare","","€409,691.00","No","Yes","New Dwelling house /Apartment",""
"25/04/2019","54 THE LAWN, ABBEYLANDS, CLANE","Kildare","","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2019","64 The Green, Elsmore, Naas","Kildare","","€303,920.00","No","Yes","New Dwelling house /Apartment",""
"25/04/2019","7 THE DRIVE, CNOC NA GREINE, KILCULLEN","Kildare","","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2019","70 Ridgewood Manor, Melitta Road, Kildare","Kildare","","€259,912.00","No","Yes","New Dwelling house /Apartment",""
"25/04/2019","94 Brocan Wood, Cowpasture, Monasterevin","Kildare","","€220,220.27","No","Yes","New Dwelling house /Apartment",""
"25/04/2019","APT 2, ALEXANDRA WALK, ABBEYLANDS","Kildare","","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2019","COOLRAKE, MOONE, KILDARE","Kildare","","€376,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"25/04/2019","DERRINTURN, CARBURY, KILDARE","Kildare","","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","11 MONREAD HEIGHTS, NAAS, KILDARE","Kildare","","€225,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","1472 ASSUMPTA VILLAS, KILDARE TOWN, CO KILDARE","Kildare","","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","15 RAMBLERS COURT, FRANCIS ST, NEWBRIDGE","Kildare","","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","17 KILBELIN DR, NEWBRIDGE, KILDARE","Kildare","","€331,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","205 WOODVIEW, CASTLETOWN, CELBRIDGE","Kildare","","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","21 The Avenue, Westfield, Leixlip","Kildare","","€383,259.00","No","Yes","New Dwelling house /Apartment",""
"26/04/2019","220 MORELL DALE, NAAS, KILDARE","Kildare","","€312,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","45 PRIORY LODGE, CELBRIDGE, KILDARE","Kildare","","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","5 COLLEGE GATE, COLLEGE FARM, NEWBRIDGE","Kildare","","€178,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","87 BLOCK E, LOUISA PARK, LEIXLIP","Kildare","","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","90 MOOREFIELD PARK, NEWBRIDGE, CO. KILDARE","Kildare","","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","93 HAZELMERE, NAAS, KILDARE","Kildare","","€230,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","95 THE DRIVE, HAZELHATCH PARK, CELLBRIDGE","Kildare","","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/04/2019","No. 10 Oaktree Lawn, Cunnaberry Hill, Tully Road","Kildare","","€308,370.04","No","Yes","New Dwelling house /Apartment",""
"26/04/2019","SCARLETSTOWN, NEWBRIDGE, KILDARE","Kildare","","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/04/2019","1 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€275,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","10 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€275,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","11 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€250,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","12 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€250,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","14 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€275,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","15 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€275,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","16 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€272,833.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","17 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€272,833.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","18 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€275,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","2 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€275,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","25 White Oaks Green, White Oaks, Rickardstown","Kildare","","€272,833.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","26 White Oaks Green, White Oaks, Rickardstown","Kildare","","€272,833.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","27 White Oaks Green, White Oaks, Rickardstown","Kildare","","€275,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","3 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€272,833.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","4 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€272,833.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","5 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€275,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","6 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€275,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","7 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€250,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","8 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€250,000.00","No","Yes","New Dwelling house /Apartment",""
"28/04/2019","9 White Oaks Walk, White Oaks, Rickardstown","Kildare","","€275,000.00","No","Yes","New Dwelling house /Apartment",""
"29/04/2019","1 BALLYSHANNON MANOR, DERRINTURN, CARBURY","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2019","106 MONREAD HEIGHTS, NAAS, CO KILDARE","Kildare","","€240,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"29/04/2019","2280 MARYVILLE, KILDARE","Kildare","","€167,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2019","295 CASTLETOWN ESTATE, LEIXLIP, CO KILDARE","Kildare","","€376,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2019","36 WELLESLEY MANOR, GREAT CONNELL, NEWBRIDGE","Kildare","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2019","5 DOORLEY COURT, RATHANGAN, KILDARE","Kildare","","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2019","5 THE CLOSE, COLLEGE FARM, NEWBRIDGE","Kildare","","€263,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2019","BARROWVIEW, INCHACOOLEY, MONASTERAVIN","Kildare","","€344,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2019","Carnalway, Kilcullen","Kildare","","€80,000.00","Yes","No","New Dwelling house /Apartment",""
"29/04/2019","CLONCARLIN, MONASTEREVIN, KILDARE","Kildare","","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"29/04/2019","RICHARDSTOWN, CLANE, KILDARE","Kildare","","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2019","10 Cluain Bhearu, Athy","Kildare","","€219,945.39","Yes","Yes","New Dwelling house /Apartment",""
"30/04/2019","11 Cluain Bhearu, Athy","Kildare","","€219,945.39","Yes","Yes","New Dwelling house /Apartment",""
"30/04/2019","12 ABBEY LANE, ABBEYFARM, CELBRIDGE","Kildare","","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2019","12 Cluain Bhearu, Athy","Kildare","","€219,945.39","Yes","Yes","New Dwelling house /Apartment",""
"30/04/2019","12 The Meadows, Moyglare Hall, Moyglare Road","Kildare","","€460,000.00","No","Yes","New Dwelling house /Apartment",""
"30/04/2019","14 BROWNSTOWN MANOR, BROWNSTOWN, CURRAGH","Kildare","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2019","16 WILLOW AVE, PRIMROSE GATE, CELBRIDGE","Kildare","","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2019","31 CNOC NA GREINE WALK, SUNNYHILL, KILCULLEN","Kildare","","€95,528.04","Yes","No","Second-Hand Dwelling house /Apartment",""
"30/04/2019","33 The Bailey, Castle Farm, Jigginstown","Kildare","","€297,356.82","No","Yes","New Dwelling house /Apartment",""
"30/04/2019","5 LIFFEY MILL AVE, ATHGARVAN, KILDARE","Kildare","","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2019","59 KINGSBRY, MAYNOOTH, KILDARE","Kildare","","€262,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"30/04/2019","9 Cluain Bhearu, Athy","Kildare","","€219,945.39","Yes","Yes","New Dwelling house /Apartment",""
"30/04/2019","BLACKWOOD, COILL DUBH, NAAS","Kildare","","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2019","11 HILLVIEW, BELLINGSFIELD, KILCULLEN ROAD","Kildare","","€339,206.00","No","Yes","New Dwelling house /Apartment",""
"01/05/2019","24 WATERCRESS MANOR, NEWBRIDGE, KILDARE","Kildare","","€245,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/05/2019","38 ROSEBERRY HILL, RICKARDSTOWN, NEWBRIDGE","Kildare","","€329,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2019","4 KILMALUM GREEN, BLESSINGTON MANOR KILMALUM, WICKLOW","Kildare","","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2019","4 MELITTA TERRACE, KILDARE TOWN, CO KILDARE","Kildare","","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2019","58 ALEXANDRA WALK, CLANE, KILDARE","Kildare","","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2019","CURRYHILLS, PROSPEROUS, NAAS","Kildare","","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2019","EMMANUAL HOUSE, PARSONSTOWN, CARBURY","Kildare","","€252,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2019","13 PRIORY LODGE, ST RAPHAELS MANOR, CELBRIDGE","Kildare","","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2019","14 THE DRIVE, SALLINS PARK, SALLINS","Kildare","","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2019","15 The Glades, Old Grange Wood, Monasterevin","Kildare","","€239,537.00","No","Yes","New Dwelling house /Apartment",""
"02/05/2019","17 Hillview, Bellingsfield, Kilcullen Road","Kildare","","€339,206.00","No","Yes","New Dwelling house /Apartment",""
"02/05/2019","24 CHURCH COURT, CRADOCKSTOWN RD, NAAS","Kildare","","€198,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2019","3 Walshestown Meadows, Athgarvan Road, Newbridge","Kildare","","€409,691.62","No","Yes","New Dwelling house /Apartment",""
"02/05/2019","4 Walshestown Meadows, Athgarvan Road, Newbridge","Kildare","","€409,692.00","No","Yes","New Dwelling house /Apartment",""
"02/05/2019","40  Mill Gate, Millerstown, Maynooth Road","Kildare","","€348,018.00","No","Yes","New Dwelling house /Apartment",""
